date,open,high,low,close,volume
2025-07-08 13:46:02.244773,31269.43376161135,31651.126102588856,31273.094368566966,31396.9013235709,9119222
2025-07-09 13:46:02.244773,31267.462890187202,31669.75832899272,31328.247056590943,31408.094842963343,3144105
2025-07-10 13:46:02.244773,31618.535578437462,31665.744236511917,31606.188362927125,31640.50341459439,7790538
2025-07-11 13:46:02.244773,31376.470202026205,31666.481389068762,31386.061083175897,31394.72974802171,7962454
2025-07-12 13:46:02.244773,31226.00127809784,31375.866282289553,31270.20658078795,31273.62539826567,6945436
2025-07-13 13:46:02.244773,31700.87238845857,32160.678650488637,31734.294899943725,31864.766225494423,4488106
2025-07-14 13:46:02.244773,31995.542769562457,32160.70563986672,31889.306514154792,32105.12631719007,2214705
2025-07-15 13:46:02.244773,32152.739080354415,32281.800813689926,32072.949053834345,32219.778535590536,6829712
2025-07-16 13:46:02.244773,32016.600724679072,32255.66495754493,32198.416431110556,32206.610717994103,2790583
2025-07-17 13:46:02.244773,31676.53478287343,31864.13207892218,31528.784793566265,31730.48238557096,1801958
2025-07-18 13:46:02.244773,32224.518787346573,32316.152627003783,32014.816402963213,32242.534001540836,4554757
2025-07-19 13:46:02.244773,32496.354847380855,32906.959510652814,32497.84555528527,32636.223278392226,7825285
2025-07-20 13:46:02.244773,32467.88656168541,32518.076775345515,32283.640674479888,32506.450648638234,6772767
2025-07-21 13:46:02.244773,31870.82421318269,32045.11238830955,31701.948105065585,31940.480540848675,6304631
2025-07-22 13:46:02.244773,31727.397715787498,31898.80754856457,31582.30536910734,31832.339840679844,2530020
2025-07-23 13:46:02.244773,30454.053953425413,30679.7739167243,30369.86077549846,30481.29846435198,2512319
2025-07-24 13:46:02.244773,29804.560141645714,29864.646112424463,29734.539461859342,29807.950667913436,9074814
2025-07-25 13:46:02.244773,29508.867012101546,29752.32434735917,29307.643712905126,29547.154637013395,6328376
2025-07-26 13:46:02.244773,29109.646350859573,29415.760548909588,29230.96449183567,29237.44878097953,2150241
2025-07-27 13:46:02.244773,28691.297216004492,28868.714254528633,28553.068772409497,28793.410665227602,1078867
2025-07-28 13:46:02.244773,29412.200995143183,29613.11040719831,29350.541836676246,29503.473895319807,1498278
2025-07-29 13:46:02.244773,29562.832961852993,29730.97990669428,29343.93235227714,29580.502102344006,7360532
2025-07-30 13:46:02.244773,30103.07608710691,30433.925800674526,30174.72534426309,30192.6291341772,3821357
2025-07-31 13:46:02.244773,29761.272571956208,29956.618446459925,29908.31920362604,29945.267165210513,4730235
2025-08-01 13:46:02.244773,30366.461618046997,30591.43960224941,30456.31010283167,30493.18868160154,1440917
2025-08-02 13:46:02.244773,30145.333049945362,30389.843199257226,30156.714323527955,30224.737643585486,9650762
2025-08-03 13:46:02.244773,29985.551503455423,30293.699276843006,29994.721483136622,30021.642638448026,9759537
2025-08-04 13:46:02.244773,29905.219351458,30013.331492956055,29881.91619725098,29964.450279502926,4230026
2025-08-05 13:46:02.244773,30315.88586593341,30474.341305679434,30268.525122714513,30370.925712269254,6890636
2025-08-06 13:46:02.244773,29176.771289395005,29488.842925073306,29248.488579577446,29283.251882852983,2688820
2025-08-07 13:46:02.244773,28331.06688174865,28632.285399790315,28344.94157272015,28496.614776338643,6041679
2025-08-08 13:46:02.244773,28356.504523618245,28691.720341413686,28280.89291074624,28514.66164628859,1452830
2025-08-09 13:46:02.244773,27969.6675011247,28064.54840566717,27906.766532634214,27980.62178038505,5848621
2025-08-10 13:46:02.244773,27383.94126208418,27673.075631744206,27293.895860230125,27419.725990300496,6589261
2025-08-11 13:46:02.244773,26932.47067779625,27033.4748932525,26961.853802690744,26990.403318136552,4225187
2025-08-12 13:46:02.244773,27248.883916465667,27683.653827591355,27336.69361995827,27435.042899541564,5132264
2025-08-13 13:46:02.244773,27207.610308926636,27615.008076749073,27297.56836170749,27330.654965491012,1303787
2025-08-14 13:46:02.244773,27879.90603384304,28221.998087522745,27861.316983256478,27933.258430654776,1433773
2025-08-15 13:46:02.244773,28025.335225081515,28204.712907147285,27988.49736968082,28031.9373670122,7212033
2025-08-16 13:46:02.244773,28312.186360648262,28625.919545900382,28366.60719907502,28506.906549117153,6611421
2025-08-17 13:46:02.244773,28020.235915377107,28250.77396673472,27968.988135640637,28151.717583968726,3971077
2025-08-18 13:46:02.244773,27769.861655060027,27967.29347684728,27691.515324554588,27929.460093814785,4209871
2025-08-19 13:46:02.244773,27874.908628654295,27981.092639862596,27776.460674008573,27965.222166988424,8120937
2025-08-20 13:46:02.244773,27663.652151079074,27963.321178416038,27668.833190604877,27845.629006937488,7223316
2025-08-21 13:46:02.244773,28115.799456391967,28347.36080389596,27919.169821350133,28160.85165299412,4717550
2025-08-22 13:46:02.244773,28157.16178158376,28329.564084563528,28097.17857801717,28313.03953200115,7047359
2025-08-23 13:46:02.244773,28354.619621907495,28655.989342541292,28398.210693968125,28433.80501260976,3056686
2025-08-24 13:46:02.244773,28791.852402574237,28914.745824702477,28691.90676319392,28893.259011225207,6152328
2025-08-25 13:46:02.244773,29278.880168646134,29600.894841222223,29280.515215428466,29380.20948684545,1914117
2025-08-26 13:46:02.244773,28481.87444638706,28650.54764387267,28310.455595603573,28581.267455675916,5121008
2025-08-27 13:46:02.244773,28556.675602968597,28789.954217952923,28591.363483365545,28635.304441954748,1324469
2025-08-28 13:46:02.244773,28490.517375167325,28814.47422155487,28650.52831748171,28655.033178596175,1747750
2025-08-29 13:46:02.244773,28670.36413146878,28963.44760893956,28606.83096661033,28771.843505924546,4607531
2025-08-30 13:46:02.244773,29272.617648060328,29432.750121743622,29130.604942577884,29384.452827030917,3946869
2025-08-31 13:46:02.244773,29349.593838993864,29781.767245343166,29326.936363306166,29510.744366756742,2347493
2025-09-01 13:46:02.244773,29047.920217872434,29179.57316463568,29008.703645881968,29089.025218311497,8456741
2025-09-02 13:46:02.244773,28744.872672993173,29100.597884998864,28757.501391884696,28908.746386205537,4699022
2025-09-03 13:46:02.244773,28704.614499620297,28804.033596287667,28442.124606175967,28733.784267080835,7248189
2025-09-04 13:46:02.244773,28500.523212634456,28866.140492297433,28474.961270722684,28646.904841201424,7603885
2025-09-05 13:46:02.244773,29300.731548282787,29608.47261411624,29208.893424608596,29483.62675222569,5491885
2025-09-06 13:46:02.244773,30000.67714581376,30134.76558130719,29904.4553453738,30089.081265372708,2511974
2025-09-07 13:46:02.244773,29463.118533432855,29926.8305253234,29395.484647540357,29632.87774652278,5618190
2025-09-08 13:46:02.244773,29223.0420509814,29538.867015604883,29226.027928143147,29256.436528218062,8163494
2025-09-09 13:46:02.244773,29109.662507008074,29250.38506565482,29130.54380157953,29161.098409002865,1011351
2025-09-10 13:46:02.244773,29176.869144386186,29273.90922955065,29189.452672835883,29215.928599728584,6535641
2025-09-11 13:46:02.244773,29235.033833769223,29528.84566467693,29089.63220962971,29238.06388194253,1565619
2025-09-12 13:46:02.244773,28865.60825129391,29132.377811759714,28871.326739899356,28999.72225846472,8449736
2025-09-13 13:46:02.244773,28731.231573965633,29009.997195592558,28776.350729279227,28869.043580407262,1534550
2025-09-14 13:46:02.244773,29562.603393986166,29774.77917274521,29559.030800159133,29736.81571534014,8094195
2025-09-15 13:46:02.244773,29775.775536073495,30001.606399332915,29775.724685677647,29880.76954764689,5291960
2025-09-16 13:46:02.244773,30532.84290617538,30665.919618484753,30348.321351116563,30623.712099302018,3040086
2025-09-17 13:46:02.244773,29957.1647978766,30372.516028447644,29952.214875025416,30086.558565644642,3811137
2025-09-18 13:46:02.244773,30698.899491718148,31020.807447121788,30643.417152820904,30783.666046172133,2893547
2025-09-19 13:46:02.244773,31439.57679820784,31550.52596688436,31260.92234132844,31441.52621009967,9457150
2025-09-20 13:46:02.244773,32320.82087755521,32485.38583901836,32104.279544689995,32373.745856089965,1651599
2025-09-21 13:46:02.244773,32019.47473687574,32262.539154669143,32029.546038153156,32124.082019601097,1293393
2025-09-22 13:46:02.244773,31862.853604711912,32082.827199929598,31906.667450670822,32025.475580960865,7620921
2025-09-23 13:46:02.244773,31575.84926453137,31669.70686595238,31324.688965255446,31619.042632284436,2874682
2025-09-24 13:46:02.244773,31312.81248539688,31651.276904557577,31473.438909664135,31479.804175076748,3846141
2025-09-25 13:46:02.244773,30879.048955284576,31173.75776474603,30941.190177275323,30946.695911394214,3236005
2025-09-26 13:46:02.244773,30590.296175821106,30766.791943708187,30732.68727422229,30761.596650625816,8847278
2025-09-27 13:46:02.244773,31186.177492763738,31516.632066558832,30999.412646363045,31292.23541347721,4530552
2025-09-28 13:46:02.244773,31960.150733157658,31994.473399596023,31852.121779030756,31981.661477191552,9850736
2025-09-29 13:46:02.244773,32181.84931890159,32419.173778306766,32203.779904615887,32270.31179095274,6642768
2025-09-30 13:46:02.244773,32520.0475266803,32781.67309421073,32520.600262202686,32555.439106515456,7745855
2025-10-01 13:46:02.244773,32863.90668954333,32971.07247163812,32836.02189180558,32938.05342287571,7050243
2025-10-02 13:46:02.244773,33108.74774861267,33277.07220230004,32981.01365327604,33131.33372974907,5014187
2025-10-03 13:46:02.244773,33066.430497940106,33343.14647231879,32919.95993772835,33159.9043040654,5196708
2025-10-04 13:46:02.244773,32210.587158587354,32255.981158532788,32025.436701099425,32240.538871757744,7596509
2025-10-05 13:46:02.244773,32235.169286103708,32552.42106343126,32150.40971553431,32407.87921483022,7000570
2025-10-06 13:46:02.244773,32674.650172754686,32958.80973762211,32622.654149580467,32785.84088196868,8311100
2025-10-07 13:46:02.244773,32439.478440789255,32607.815652226727,32499.30080415474,32510.215419890694,1858530
2025-10-08 13:46:02.244773,32082.860354423858,32438.74382887027,32186.38200278436,32224.49330137718,8868561
2025-10-09 13:46:02.244773,31953.661841041532,32089.28011092582,31720.10296950578,31954.24778382107,3040506
2025-10-10 13:46:02.244773,31934.689884414136,32005.57454641836,31867.14815604711,31941.638669689717,7756511
2025-10-11 13:46:02.244773,31352.303042783737,31700.673158297745,31159.940578747013,31402.762291934225,8926884
2025-10-12 13:46:02.244773,30637.175299539198,30930.672003292184,30689.030436691915,30790.20504075915,2598650
2025-10-13 13:46:02.244773,30544.7162841271,30832.713624780412,30417.81435523278,30574.42666193778,7610782
2025-10-14 13:46:02.244773,31252.459814325535,31719.025362614055,31127.610633722048,31419.174431430773,7298997
2025-10-15 13:46:02.244773,31241.59545366161,31422.301107858686,31217.323163014255,31321.825396721502,9979083
2025-10-16 13:46:02.244773,30855.421094458885,31182.26296673646,30844.799740224997,30983.88730167385,3423400
2025-10-17 13:46:02.244773,30489.992498893607,30822.440404909612,30313.53304175626,30568.407661194586,7967721
2025-10-18 13:46:02.244773,29807.958335833362,29886.292044437425,29799.649076129816,29837.323203383123,6304090
2025-10-19 13:46:02.244773,29029.96520511638,29339.921223561745,29119.2393980498,29229.253547095017,5409816
2025-10-20 13:46:02.244773,29741.909138976425,30167.10123700719,29765.810514284894,29906.53198525089,6410285
2025-10-21 13:46:02.244773,30278.54608288254,30419.889013406566,30363.388831453918,30409.859521115963,1323059
2025-10-22 13:46:02.244773,31268.83607480679,31710.36716280738,31384.86575805064,31411.22555414751,9386756
2025-10-23 13:46:02.244773,31114.050056214666,31290.31514421124,31227.258928487987,31241.548453588544,4789231
2025-10-24 13:46:02.244773,30875.166813249325,31134.301983591264,30738.315155062006,31027.99257490105,6862188
2025-10-25 13:46:02.244773,31029.36207080106,31221.357246448944,31068.07047967453,31083.25471449453,4451578
2025-10-26 13:46:02.244773,30843.08176734479,31000.64187044795,30886.547116442885,30990.697013832145,1254921
2025-10-27 13:46:02.244773,30946.317958818494,31058.463054145242,30853.157543083038,31004.386379127383,2313478
2025-10-28 13:46:02.244773,30810.829006459473,31033.262345067724,30886.562967155918,30925.294143009636,2885559
2025-10-29 13:46:02.244773,32124.373217941768,32262.342009429864,31944.196593973866,32158.57751795476,5470952
2025-10-30 13:46:02.244773,32719.85958838876,32916.27318697497,32825.97806575945,32838.98747237588,3510073
2025-10-31 13:46:02.244773,31809.45772949873,32240.51191693802,31879.16535095093,31969.267527800563,1126824
2025-11-01 13:46:02.244773,33299.44224920986,33535.13257593864,33195.09889935222,33360.56595116372,9892125
2025-11-02 13:46:02.244773,32603.896497818176,32767.9295184578,32618.516026448404,32654.41661908766,1675534
2025-11-03 13:46:02.244773,32684.566554389585,32967.31721610634,32811.16992119551,32848.86988605532,6209803
2025-11-04 13:46:02.244773,32445.560680151957,32847.74465766208,32444.461929268753,32612.5334361371,2328914
2025-11-05 13:46:02.244773,32552.094001484667,32959.80334289806,32661.610932386833,32743.689149108835,9370339
2025-11-06 13:46:02.244773,33262.320979035714,33435.325468161354,33132.07368827492,33342.08942546758,7379306
2025-11-07 13:46:02.244773,33625.36334952333,33786.405930817964,33423.45445081615,33649.924829885436,8458502
2025-11-08 13:46:02.244773,32773.56753778523,32991.05017016781,32860.71393541,32918.97265076958,1850629
2025-11-09 13:46:02.244773,33631.08834468811,33822.754937545695,33649.5867142448,33664.24462455448,5250217
2025-11-10 13:46:02.244773,33699.29781458776,34014.1968908751,33723.82182559383,33780.795189814315,2400076
2025-11-11 13:46:02.244773,34178.1686649185,34438.28943705007,34021.457258171205,34236.4418199801,5350035
2025-11-12 13:46:02.244773,33781.272496666264,34188.37372424143,33828.91676009473,33970.547369245985,3771302
2025-11-13 13:46:02.244773,33795.174204740004,34140.48399620038,33950.96836108073,33972.11676786079,2961185
2025-11-14 13:46:02.244773,33293.80482025604,33347.68538003633,33064.37616000231,33326.76045161601,9174103
2025-11-15 13:46:02.244773,32975.921539077324,33249.696899833914,32833.59989295759,33057.27081384127,1927100
2025-11-16 13:46:02.244773,33289.54688165553,33553.08364587053,33073.89311397058,33347.66445615836,8886711
2025-11-17 13:46:02.244773,33537.99359819066,33905.53771738236,33441.20718026077,33736.903525797155,6614795
2025-11-18 13:46:02.244773,33971.952794376426,34265.308435517254,33709.8870100227,33978.498309510185,9446456
2025-11-19 13:46:02.244773,33320.90513568632,33456.93496935978,33329.24115424136,33410.561114784585,5888757
2025-11-20 13:46:02.244773,33420.60096155967,33548.872628624675,33180.84122998926,33440.26789696128,5324947
2025-11-21 13:46:02.244773,33137.23663780328,33311.40245285907,32985.232587604274,33199.605866692225,9625560
2025-11-22 13:46:02.244773,33010.586887059624,33428.76969618088,33047.334695759906,33204.98588208966,6614903
2025-11-23 13:46:02.244773,32587.143236113414,32902.026447756194,32373.71775681796,32621.12240466841,4141080
2025-11-24 13:46:02.244773,31908.047986519992,32118.526759813274,31769.059755266382,31968.99586938783,8326229
2025-11-25 13:46:02.244773,32468.42319003342,32697.64248431028,32341.974705857203,32470.16551799148,8377408
2025-11-26 13:46:02.244773,32534.55990797316,33021.60554279278,32644.397547101322,32724.92667072041,8942993
2025-11-27 13:46:02.244773,33791.42222376328,34110.52857876008,33726.45289681621,33988.36064025386,6227724
2025-11-28 13:46:02.244773,33578.176260062624,33983.85703781597,33497.41187720856,33702.13145686964,5786680
2025-11-29 13:46:02.244773,33522.04322813011,33625.5453902744,33535.78830891406,33577.327038372074,7936679
2025-11-30 13:46:02.244773,32579.894227769746,32866.87801236621,32431.93826244471,32595.7015744264,2171707
2025-12-01 13:46:02.244773,32237.002466300895,32268.842779055467,32072.270170739106,32262.056129943056,4623732
2025-12-02 13:46:02.244773,32617.133293431612,32969.502322311615,32528.614794033998,32697.037198447208,3232920
2025-12-03 13:46:02.244773,32126.98992911926,32513.880441162783,32302.18301627449,32316.424102328765,9725268
2025-12-04 13:46:02.244773,31436.94864487952,31607.05771467199,31535.842364981327,31561.437561527397,9872344
2025-12-05 13:46:02.244773,31735.573925755667,32121.358981933798,31607.809335997583,31907.046777438212,1059484
2025-12-06 13:46:02.244773,31482.09103032219,31601.440760657777,31543.665308895346,31553.771715085095,7892339
2025-12-07 13:46:02.244773,32263.071372988932,32599.14427684559,32122.430146704013,32408.620663705533,5461770
2025-12-08 13:46:02.244773,32685.54398984363,33024.71806132593,32779.3760475114,32867.54245990816,7468579
2025-12-09 13:46:02.244773,31879.478254552312,32240.60274184717,31766.686373162283,31994.907628677818,7082091
2025-12-10 13:46:02.244773,31501.249026887413,31684.664682838953,31610.725535586167,31657.63636002127,5712194
2025-12-11 13:46:02.244773,31259.765741412,31480.846850507576,31389.766007635713,31404.582566463287,9305106
2025-12-12 13:46:02.244773,31319.347903217018,31623.22118926127,31194.18067110362,31467.435391292547,1411785
2025-12-13 13:46:02.244773,31168.897206450478,31477.776890934525,31071.123993219113,31238.231380645906,4771703
2025-12-14 13:46:02.244773,31171.325662807376,31586.25708431669,31099.894224333097,31315.845310168337,1088683
2025-12-15 13:46:02.244773,31889.741972771964,31913.360120895144,31616.06026584473,31903.294071138094,8102803
2025-12-16 13:46:02.244773,32109.095086623583,32304.744036525375,31959.8634737279,32246.49028961097,8983884
2025-12-17 13:46:02.244773,31923.584700329928,32060.865598087712,31837.03850948183,31952.99655276131,7605838
2025-12-18 13:46:02.244773,32216.916474705715,32558.955714820917,32258.9764471595,32267.76283552191,7066458
2025-12-19 13:46:02.244773,31843.726492899055,32067.569510960944,31914.33954664475,31998.752635998644,4675823
2025-12-20 13:46:02.244773,31556.773387783414,31890.306221722767,31480.06960836432,31613.88747246024,3730695
2025-12-21 13:46:02.244773,32425.258237955073,32714.82213528962,32199.388829773314,32484.05028841899,2157866
2025-12-22 13:46:02.244773,32076.70867701309,32343.851963541165,32097.426520333083,32124.690151356066,8409103
2025-12-23 13:46:02.244773,32058.213634077598,32066.49986250917,31945.817878614147,32065.764136200884,3725996
2025-12-24 13:46:02.244773,30978.79089331375,30995.584701376763,30984.01261534732,30990.381309672048,7937069
2025-12-25 13:46:02.244773,31187.765833608304,31302.090508175952,31092.466345554833,31272.679427193736,6936004
2025-12-26 13:46:02.244773,30902.69019817637,31211.068640713038,30681.89963919347,30975.82845346861,5126261
2025-12-27 13:46:02.244773,30748.256904814327,30840.18920600721,30724.334679176587,30813.044785825427,5073079
